"code8","commonName","object","krugerCode","scientificName","genus","specEpith","subSp","class","order","family","adult_mass_g","brain_mass_g","adult_body_length_mm","adult_forearm_length_mm","max_longevity_d","maturity_d","female_maturity_d","male_maturity_d","age_first_reproduction_d","gestation_length_d","teat_number_n","litter_size_n","litters_per_year_n","interbirth_interval_d","neonate_mass_g","weaning_age_d","weaning_mass_g","generation_length_d","dispersal_km","density_n_km2","hibernation_torpor","fossoriality","home_range_km2","social_group_n","det_invert","det_mamsBirds","det_reptAmph","det_fish","det_vertUnkn","det_scav","det_fruit","det_nect","det_seed","det_plantother","det_mastSoft","det_mastHard","det_mastConifers","det_mastPods","det_mastSamaras","foraging_stratum","activity_cycle","freshwater","marine","terrestrial","aerial","upper_elevation_m","lower_elevation_m","altitude_breadth_m","island_dwelling","island_endemicity","disected_by_mountains","glaciation","biogeographical_realm","habitat_breadth_n","TEE_kcal_d","logBodyMass"
"galidiaElegans","","","","Galidia elegans","Galidia","elegans","","mammal","Carnivora","Eupleridae",800,11.085,365.535,NA,9490,742.46,737.16,NA,816.515,76.11,2,1,1,364.75,50,59.27,183,2471.524,0.938,15.85,0,2,0.17,1.75,10,30,20,10,20,0,10,0,0,0,NA,NA,NA,NA,NA,"S",3,0,0,1,0,1950,0,1950,1,"isolated islands",1,0,"Afrotropical",1,177.0005645,2.90308998699194
"galidiaElegans","","","","Galidia elegans","Galidia","elegans","","mammal","Carnivora","Eupleridae",800,11.085,365.535,NA,9490,742.46,737.16,NA,816.515,76.11,2,1,1,364.75,50,59.27,183,2471.524,0.938,15.85,0,2,0.17,1.75,10,30,20,10,20,0,10,0,0,0,NA,NA,NA,NA,NA,"S",3,0,0,1,0,1950,0,1950,1,"isolated islands",1,0,"Afrotropical",1,177.0005645,2.90308998699194
"mungoticDecemlin","","","","Mungotictis decemlineata","Mungotictis","decemlineata","","mammal","Carnivora","Eupleridae",678.515,14.179,330.59,NA,4157.958,755.15,748.742,NA,855.065,100.178,2,0.995,1.643,266.939,49.565,42.181,NA,2146.947,5.375,7.33,0,2,1.19,NA,80,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",3,0,0,1,0,125,0,125,1,"isolated islands",0,0,"Afrotropical",2,156.8736217,2.83155945309409
"galidictFasciata","","","","Galidictis fasciata","Galidictis","fasciata","","mammal","Carnivora","Eupleridae",549.99,13.764,329.155,NA,909.458,NA,655.377,NA,771,81.399,NA,1,1,364.75,NA,70.2,NA,2029.31,4.849,NA,0,1,NA,NA,30,70,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",2,0,0,1,0,1500,0,1500,1,"isolated islands",1,0,"Afrotropical",1,134.4949655,2.74035479315915
"galidictGrandidi","","","","Galidictis grandidieri","Galidictis","grandidieri","","mammal","Carnivora","Eupleridae",1400,19.381,349.995,NA,4865.726,NA,658.991,NA,771,83.353,NA,1,1,364.75,NA,85.159,NA,1754.1,7.665,NA,0,1,NA,NA,30,70,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",2,0,0,1,0,145,35,110,NA,"isolated islands",NA,NA,"Afrotropical",2,266.7455834,3.14612803567824
"rhynchogMelleri","","","","Rhynchogale melleri","Rhynchogale","melleri","","mammal","Carnivora","Herpestidae",2240.33,17.56,472.295,NA,4248.43,NA,385.938,NA,365,59.432,NA,2,1.933,205.128,NA,68.129,NA,1386.717,1.652,NA,0,1,NA,NA,40,0,0,0,30,0,30,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,1850,NA,NA,0,"mainland",0,0,"Afrotropical",3,376.4815179,3.35031199450524
"ichneumiAlbicaud","","","","Ichneumia albicauda","Ichneumia","albicauda","","mammal","Carnivora","Herpestidae",3500,25.715,640.845,NA,5402,754.74,754.74,NA,825.985,80.913,NA,2.33,1.703,255.108,NA,273.962,NA,2542.773,2.111,3.7,0,1,0.5,NA,70,0,10,0,10,0,10,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,3500,0,3500,0,"mainland",1,0,"Afrotropical, Palearctic",5,522.0925183,3.54406804435028
"bdeogaleNigripes","","","","Bdeogale nigripes","Bdeogale","nigripes","","mammal","Carnivora","Herpestidae",2311.505,26.374,605.685,NA,5779.167,NA,433.71,NA,365,72.636,NA,1,2.063,215.696,NA,83.475,NA,1933.932,9.8,NA,0,1,NA,NA,60,30,10,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,1000,NA,NA,0,"mainland",1,0,"Afrotropical",1,385.2108633,3.36389483719442
"bdeogaleOmnivora","","","","Bdeogale omnivora","Bdeogale","omnivora","","mammal","Carnivora","Herpestidae",1750,17.56,522.265,NA,3948.083,NA,541.931,NA,550,76.699,NA,0.98,1.878,244.715,NA,82.54,NA,1825,8.551,NA,0,1,NA,NA,80,10,10,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,1850,0,1620,NA,"mainland",NA,NA,"Afrotropical",1,314.1395273,3.24303804868629
"suricataSuricatt","","","","Suricata suricatta","Suricata","suricatta","","mammal","Carnivora","Herpestidae",776,10.81,317.855,NA,7519,377.37,365,365,365,77,NA,3.86,1,364.75,29.75,44,225.5,1868.07,0.922,NA,0,1,11.76,NA,70,0,0,0,20,0,0,0,0,10,NA,NA,NA,NA,NA,"graze",3,0,0,1,0,NA,NA,NA,0,"mainland",0,0,"Afrotropical",4,173.09306,2.88986172125819
"atilaxPaludino","","","","Atilax paludinosus","Atilax","paludinosus","","mammal","Carnivora","Herpestidae",3300,29.508,559.505,NA,7592,234.83,234.83,255,311.465,76,4,2,2,182.375,100,36,550,2228.518,2.044,NA,0,1,1.73,NA,40,30,20,10,0,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",2,1,0,1,0,3950,0,3950,0,"mainland",1,0,"Afrotropical",5,500.0562579,3.51851393987789
"dologaleDybowski","","","","Dologale dybowskii","Dologale","dybowskii","","mammal","Carnivora","Herpestidae",361.92,10.712,309.575,NA,4808.285,NA,377.093,NA,319,60.464,NA,4,1.869,217.361,NA,51.26,NA,2343.49,3.95,NA,0,1,NA,NA,60,0,0,0,40,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",3,0,0,1,0,NA,NA,NA,0,"mainland",0,0,"Afrotropical",NA,98.97081857,2.55861258324536
"crossarcObscurus","","","","Crossarchus obscurus","Crossarchus","obscurus","","mammal","Carnivora","Herpestidae",790,10.132,394.49,NA,4854.5,278.42,274,274,342.42,68.481,6,4,2.5,121.577,9.78,23,NA,1384.607,0.931,NA,0,1,NA,NA,60,0,20,0,0,0,20,0,0,0,NA,NA,NA,NA,NA,"graze",2,0,0,1,0,1500,0,1500,0,"mainland",0,0,"Afrotropical",2,175.3762967,2.89762709129044
"crossarcAnsorgei","","","","Crossarchus ansorgei","Crossarchus","ansorgei","","mammal","Carnivora","Herpestidae",700,10.169,387.76,NA,3757.928,NA,334.438,NA,365,60.69,NA,3.376,1.865,189.099,NA,50.911,NA,1317.65,0.871,NA,0,1,NA,NA,60,0,20,0,0,0,20,0,0,0,NA,NA,NA,NA,NA,"graze",2,0,0,1,0,NA,NA,NA,0,"mainland",0,0,"Afrotropical",1,160.4990084,2.84509804001426
"crossarcAlexandr","","","","Crossarchus alexandri","Crossarchus","alexandri","","mammal","Carnivora","Herpestidae",1503.4,14.717,449.495,NA,1456.958,NA,361.771,NA,274,62.139,NA,4,1.877,206.008,NA,58.196,NA,2110.425,1.326,NA,0,1,NA,NA,60,0,20,0,0,0,20,0,0,0,NA,NA,NA,NA,NA,"graze",2,0,0,1,0,2900,NA,NA,0,"mainland",0,0,"Afrotropical",1,281.0463405,3.17707454591008
"crossarcPlatycep","","","","Crossarchus platycephalus","Crossarchus","platycephalus","","mammal","Carnivora","Herpestidae",790,10.062,394.49,NA,4854.5,274,274,274,334,68.481,NA,4,2.5,121.577,9.78,23,NA,1507.34,0.931,NA,0,1,NA,NA,50,0,0,0,50,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",2,0,0,1,0,1600,0,1600,NA,"mainland",NA,NA,"Afrotropical",2,175.3762967,2.89762709129044
"liberiicKuhni","","","","Liberiictis kuhni","Liberiictis","kuhni","","mammal","Carnivora","Herpestidae",1825.47,17.503,436.075,NA,1700.292,NA,403.179,NA,323,61.707,NA,2.824,1.911,248.034,NA,61.575,NA,1825,8.729,NA,0,1,NA,NA,80,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",3,0,0,1,0,NA,NA,NA,0,"mainland",0,0,"Afrotropical",1,324.0123154,3.2613747000951
"mungosMungo","","","","Mungos mungo","Mungos","mungo","","mammal","Carnivora","Herpestidae",1331.5,11.05,406.21,NA,6351,349.33,343.622,NA,365,60.91,6,2.68,2,364.75,24.2,20.88,NA,1719.88,7.479,16.98,0,1,1.66,NA,80,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",2,0,0,1,0,1600,NA,NA,0,"mainland",1,0,"Afrotropical",2,257.1163203,3.12434117077496
"mungosGambianu","","","","Mungos gambianus","Mungos","gambianus","","mammal","Carnivora","Herpestidae",1644.98,13.073,399.84,NA,1974.042,NA,334.306,NA,304,59.699,NA,3.173,1.9,236.216,NA,52.976,NA,1274.34,8.295,NA,0,1,NA,NA,80,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",2,0,0,1,0,NA,NA,NA,0,"mainland",0,0,"Afrotropical",1,300.2092848,3.21616062207782
"helogaleParvula","","","","Helogale parvula","Helogale","parvula","","mammal","Carnivora","Herpestidae",274.8,4.931,230.795,NA,6570,423.04,423.04,NA,477.58,54.785,6,3.19,2.25,141.843,NA,21,NA,1776.168,3.452,NA,0,1,0.21,NA,70,0,0,0,20,0,10,0,0,0,NA,NA,NA,NA,NA,"graze",3,0,0,1,0,2000,NA,NA,0,"mainland",1,0,"Afrotropical",2,80.88264784,2.43901672838751
"helogaleHirtula","","","","Helogale hirtula","Helogale","hirtula","","mammal","Carnivora","Herpestidae",484.63,8.195,244.875,NA,3522.25,NA,333.741,NA,365,57.175,NA,3.369,1.827,191.178,NA,45.071,NA,1414.679,0.712,NA,0,1,NA,NA,70,0,0,0,20,0,10,0,0,0,NA,NA,NA,NA,NA,"graze",3,0,0,1,0,600,NA,NA,0,"mainland",0,0,"Afrotropical",2,122.5849643,2.68541029471933
"paracyniSelousi","","","","Paracynictis selousi","Paracynictis","selousi","","mammal","Carnivora","Herpestidae",1734.86,16.529,448.955,NA,5140.812,NA,393.268,NA,393,61.822,NA,2.25,2.075,209.737,NA,60.301,NA,1646.259,8.514,NA,0,1,NA,NA,60,10,30,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",2,0,0,1,0,NA,NA,NA,0,"mainland",1,0,"Afrotropical",2,312.1453743,3.2392644337778
"herpesteFlavesce","","","","Herpestes flavescens","Herpestes","flavescens","","mammal","Carnivora","Herpestidae",750,13.149,403.875,NA,4899.157,NA,417.67,NA,365,61.613,NA,2.94,1.776,226.25,NA,57.765,NA,2376.15,0.905,NA,0,1,NA,NA,70,0,0,0,20,0,0,0,0,10,NA,NA,NA,NA,NA,"graze",3,0,0,1,0,NA,NA,NA,NA,"mainland",NA,NA,"Afrotropical",1,168.8233057,2.8750612633917
"herpesteIchneumo","","","","Herpestes ichneumon","Herpestes","ichneumon","","mammal","Carnivora","Herpestidae",2950.01,24.705,611.64,NA,7300,729.99,730.227,730,804.925,74.306,6,2.955,1.25,364.75,NA,59.481,800,2731.959,1.922,NA,0,1,2.18,NA,30,20,30,10,0,0,10,0,0,0,NA,NA,NA,NA,NA,"graze",2,0,0,1,0,3000,0,3000,0,"mainland",1,0,"Afrotropical, Palearctic",4,460.6102885,3.46982348816035
"hyaenaHyaena","","","","Hyaena hyaena","Hyaena","hyaena","","mammal","Carnivora","Hyaenidae",35070.51,101.577,1147.35,NA,9125,928.08,855.556,800,1018.33,90.5,4,2.5,1.36,236.963,669.5,279,NA,3351.043,7.499,0.165,0,1,45.19,NA,10,10,0,0,0,70,10,0,0,0,NA,NA,NA,NA,NA,"graze",2,0,0,1,0,3300,0,3300,0,"mainland",1,0,"Afrotropical, Indomalayan, Palearctic",2,2826.754235,4.54494208149528
"parahyaeBrunnea","","","","Parahyaena brunnea","Parahyaena","brunnea","","mammal","Carnivora","Hyaenidae",42977.93,110.541,1277.105,NA,11643.5,807.23,1000,NA,1095,93.743,4,2.3,0.4,521.288,693.09,302.44,27400,3102.622,8.387,0.049,0,1,67.3,NA,10,10,0,0,0,70,10,0,0,0,NA,NA,NA,NA,NA,"carnivore",2,0,0,1,0,NA,NA,NA,0,"mainland",0,0,"Afrotropical",8,3280.995409,4.63324549418877
"crocutaCrocuta","spotted hyena","h","","Crocuta crocuta","Crocuta","crocuta","","mammal","Carnivora","Hyaenidae",63000,152.7,1379.055,NA,15001.5,789.54,1049.694,639,900.705,110,4,2,1,444.715,1390,321.709,14500,5054.411,49.498,0.359,0,1,21.93,NA,0,100,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",2,0,0,1,0,4100,0,4100,0,"mainland",1,0,"Afrotropical",2,4342.468619,4.79934054945358
"otocyonMegaloti","","","","Otocyon megalotis","Otocyon","megalotis","","mammal","Carnivora","Canidae",4150,27.975,598.815,NA,6527.417,420.91,365.232,NA,488.68,68,4,4,2,182.125,120.88,62.698,NA,1959.906,2.319,1.18,0,1,1.13,NA,50,20,0,0,10,0,0,0,0,20,NA,NA,NA,NA,NA,"graze",2,0,0,1,0,NA,NA,NA,0,"mainland",1,0,"Afrotropical",3,591.5172989,3.61804809671209
"lycaonPictus","African wild dog","","wh","Lycaon pictus","Lycaon","pictus","","mammal","Carnivora","Canidae",24249.995,133.871,1021.93,NA,6205,817.15,703.755,639,927.7,72,12,7.495,1,358.689,318,88.92,NA,2034.717,31.004,0.017,0,1,395.88,NA,0,100,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"carnivore",2,0,0,1,0,4000,0,4000,0,"mainland",0,0,"Afrotropical, Palearctic",4,2157.024961,4.38471165339302
"canisMesomela","black-backed jackal","","ja","Canis mesomelas","Canis","mesomelas","","mammal","Carnivora","Canidae",8247.3,58.138,726.135,NA,6095.5,241.4,309,251,302.65,62.5,8,3.95,1,273.688,159,60,NA,1827.572,3.383,0.74,0,1,11.93,NA,10,30,0,0,0,30,0,0,0,30,NA,NA,NA,NA,NA,"carnivore",2,0,0,1,0,3660,0,3660,0,"mainland",1,0,"Afrotropical",7,978.5091988,3.91631179254723
"canisAdustus","","","","Canis adustus","Canis","adustus","","mammal","Carnivora","Canidae",10321.245,53.938,818.765,NA,6862,249.88,296.18,304,314.38,63.5,8,4.16,1.55,364.75,207.5,61.3,NA,1549.638,3.827,0.74,0,1,1.01,NA,30,0,0,0,30,20,0,0,0,20,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,2700,0,2700,0,"mainland",1,0,"Afrotropical",4,1153.358304,4.01373208721541
"poecilogAlbinuch","","","","Poecilogale albinucha","Poecilogale","albinucha","","mammal","Carnivora","Mustelidae",282.83,4.921,332.045,NA,2278.208,914.79,676.991,NA,947.065,32.254,4,2.215,1.375,243.163,4,70.847,50,1241.556,3.501,NA,0,1,NA,NA,10,70,20,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,2300,0,2300,0,"mainland",1,0,"Afrotropical",4,82.60817344,2.45152547352459
"ictonyxStriatus","","","","Ictonyx striatus","Ictonyx","striatus","","mammal","Carnivora","Mustelidae",811.02,9.854,359.5,NA,5252.958,447.7,304,393,304.16,36.523,4,2.17,1,364.75,13.69,79,170,1650.809,5.866,NA,0,1,NA,NA,40,40,10,0,10,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,4000,0,4000,0,"mainland",1,0,"Afrotropical",4,178.7842403,2.9090315641773
"hydrictiMaculico","","","","Hydrictis maculicollis","Hydrictis","maculicollis","","mammal","Carnivora","Mustelidae",4000,41.481,707.04,NA,8358.5,841.82,841.82,NA,902.12,60.876,4,2,1.1,364.75,NA,60.48,NA,2725.441,12.821,NA,0,1,NA,NA,10,10,0,80,0,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",2,1,0,1,0,2500,0,2500,NA,"mainland",NA,NA,"Afrotropical",4,575.7709745,3.60205999132796
"aonyxCongicus","","","","Aonyx congicus","Aonyx","congicus","","mammal","Carnivora","Mustelidae",23800.2,98.037,907.6,NA,5183,371.23,368.231,365,335,63,4,2.56,1.671,240.875,1050,53.132,3360,2354.85,30.721,0.35,0,1,99.74,NA,80,0,20,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,1,0,1,0,2200,0,2200,NA,"mainland",NA,NA,"Afrotropical",2,2127.629124,4.37658060657464
"aonyxCapensis","","","","Aonyx capensis","Aonyx","capensis","","mammal","Carnivora","Mustelidae",21411.11,98.037,907.6,NA,5183,371.23,368.231,365,434.225,63,4,2.56,1.675,245.206,1050,53.132,3360,1622.094,29.169,0.35,0,1,99.74,NA,80,0,20,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,1,1,1,0,3000,0,3000,0,"mainland",1,0,"Afrotropical",5,1968.908151,4.33063918267879
"miroungaLeonina","","","","Mirounga leonina","Mirounga","leonina","","mammal","Carnivora","Phocidae",1400000,1248.38,6337.015,NA,8395,1607.08,1075.875,1825,1460,237.778,NA,1,0.98,364.75,39655.93,22.93,124500,3467.5,NA,NA,0,1,NA,NA,60,0,0,40,0,0,0,0,0,0,NA,NA,NA,NA,NA,"M",2,0,1,1,0,50,NA,NA,NA,"Exclusively marine",NA,NA,"Afrotropical, Antarctic, Australasian, Neotropical",4,42149.96685,6.14612803567824
"hydrurgaLeptonyx","","","","Hydrurga leptonyx","Hydrurga","leptonyx","","mammal","Carnivora","Phocidae",375671.075,738.15,3019.165,NA,9490,1389.01,1329.096,1457,1461,289.142,NA,0.98,1.1,364.75,29999.99,30.423,52308.57,5110,NA,0.11,0,1,NA,NA,80,20,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"M",2,0,1,1,0,3,NA,NA,NA,"mainland",NA,NA,"Afrotropical, Antarctic, Australasian, Neotropical, Oceanian",5,16072.24728,5.57480775760934
"lobodonCarcinop","","","","Lobodon carcinophaga","Lobodon","carcinophaga","","mammal","Carnivora","Phocidae",238333.33,607.355,2417.865,NA,14235,1522.5,1461,1461,1825,269.81,NA,1,0.945,638.313,22333.33,28,120000,5475,NA,1.01,0,1,NA,1,100,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"M",2,0,1,1,0,1100,NA,NA,NA,"mainland",NA,NA,"Afrotropical, Antarctic, Australasian, Neotropical",3,11514.33143,5.37718478100737
"arctocepTropical","","","","Arctocephalus tropicalis","Arctocephalus","tropicalis","","mammal","Carnivora","Otariidae",71111.275,337.995,1210.08,NA,8395,1538.68,1538.68,NA,1838.025,357.623,NA,1.2,1.05,364.75,4383.705,272.08,14866.64,3913.168,NA,NA,0,1,NA,NA,60,0,0,40,0,0,0,0,0,0,NA,NA,NA,NA,NA,"M",2,0,1,1,0,50,NA,NA,NA,"isolated islands",NA,NA,"Afrotropical, Antarctic, Australasian, Neotropical",4,4745.540688,4.85193846545647
"arctocepPusillus","","","","Arctocephalus pusillus","Arctocephalus","pusillus","","mammal","Carnivora","Otariidae",127551,382.673,2119.665,NA,11716.5,1698.17,1294.443,1643,1095,357.83,NA,1,1,364.75,5955.56,354,26150,3587.767,NA,NA,0,1,NA,NA,30,0,0,70,0,0,0,0,0,0,NA,NA,NA,NA,NA,"M",1,0,1,1,0,50,NA,NA,NA,"mainland",NA,NA,"Afrotropical, Australasian",4,7282.084376,5.10568386782844
"arctocepPusillus","","","","Arctocephalus pusillus","Arctocephalus","pusillus","","mammal","Carnivora","Otariidae",127551,382.673,2119.665,NA,11716.5,1698.17,1294.443,1643,1095,357.83,NA,1,1,364.75,5955.56,354,26150,3587.767,NA,NA,0,1,NA,NA,30,0,0,70,0,0,0,0,0,0,NA,NA,NA,NA,NA,"M",1,0,1,1,0,50,NA,NA,NA,"mainland",NA,NA,"Afrotropical, Australasian",4,7282.084376,5.10568386782844
"surdisorPolulus","","","","Surdisorex polulus","Surdisorex","polulus","","mammal","Eulipotyphla","Soricidae",16.28,0.4,100,NA,1570.252,NA,317.92,NA,363.634,57.334,NA,1.45,1.881,146.574,NA,50.045,NA,917.659,0.864,NA,0,1,NA,NA,100,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",2,0,0,1,0,3261,3261,0,0,"mainland",0,0,"Afrotropical",1,10.19345735,1.21165440055318
"surdisorNorae","","","","Surdisorex norae","Surdisorex","norae","","mammal","Eulipotyphla","Soricidae",23.57,2.04,102.995,NA,1583.235,NA,317.139,NA,362.929,55.151,NA,1.205,1.874,150.297,NA,48.879,NA,944.93,1.036,NA,0,1,NA,NA,100,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"graze",2,0,0,1,0,3350,2700,650,0,"mainland",0,0,"Afrotropical",1,13.36910512,1.37235958252432
"suncusAequator","","","","Suncus aequatorius","Suncus","aequatorius","","mammal","Eulipotyphla","Soricidae",8,0.466,121,NA,884.668,NA,177.346,NA,210.806,27.798,NA,2.99,3.097,68.686,NA,23.805,NA,501.697,0.61,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,1600,1500,100,NA,"mainland",NA,NA,"Afrotropical",1,6.055843615,0.903089986991944
"suncusHututsi","","","","Suncus hututsi","Suncus","hututsi","","mammal","Eulipotyphla","Soricidae",NA,90.1,969.012,NA,5109.558,NA,589.839,NA,701.505,122.576,NA,2.493,1.688,254.929,NA,112.979,NA,2229.427,19.321,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,2350,1170,1180,NA,"mainland",NA,NA,"Afrotropical",2,NA,NA
"suncusRemyi","","","","Suncus remyi","Suncus","remyi","","mammal","Eulipotyphla","Soricidae",4.03,0.675,125,NA,896.151,NA,216.548,NA,250.267,27.367,NA,3.269,2.614,76.693,NA,24.668,NA,520.413,0.436,NA,0,1,NA,NA,80,0,0,0,10,10,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,NA,NA,NA,0,"mainland",0,0,"Afrotropical",1,3.663768871,0.605305046141109
"suncusMegalura","","","","Suncus megalura","Suncus","megalura","","mammal","Eulipotyphla","Soricidae",5.38,0.16,70,NA,920.877,NA,250.297,NA,289.171,38.084,NA,1.89,2.616,90.087,NA,29.514,NA,618.125,0.502,977,0,2,NA,NA,80,0,0,0,10,10,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,1900,1600,300,0,"mainland",1,0,"Afrotropical",2,4.527832264,0.730782275666389
"suncusLixus","","","","Suncus lixus","Suncus","lixus","","mammal","Eulipotyphla","Soricidae",8,0.35,121,NA,899.763,NA,165.194,NA,198.618,27.334,NA,2.99,3.14,65.19,NA,22.361,NA,453.389,0.61,NA,0,1,NA,NA,80,0,0,0,10,10,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,NA,NA,NA,0,"mainland",0,0,"Afrotropical",5,6.055843615,0.903089986991944
"suncusInfinite","","","","Suncus infinitesimus","Suncus","infinitesimus","","mammal","Eulipotyphla","Soricidae",4.4,0.65,125,NA,929.253,NA,217.667,NA,251.509,26.131,NA,3.439,2.579,77.502,NA,24.213,NA,515.644,0.455,NA,0,1,NA,1,80,0,0,0,10,10,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,NA,NA,NA,0,"mainland",1,0,"Afrotropical",3,3.907387354,0.643452676486187
"suncusVarilla","","","","Suncus varilla","Suncus","varilla","","mammal","Eulipotyphla","Soricidae",4.99,0.213,52,NA,945.917,253.75,253.75,NA,278.163,26.795,NA,3.395,2.723,80.739,NA,23.241,NA,484.92,0.484,NA,0,2,NA,NA,80,0,0,0,10,10,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,NA,NA,NA,0,"mainland",1,0,"Afrotropical",5,4.284872364,0.69810054562339
"crocidurNanilla","","","","Crocidura nanilla","Crocidura","nanilla","","mammal","Eulipotyphla","Soricidae",6.5,0.232,66,NA,517.989,NA,177.881,NA,200.515,25.447,NA,3.454,2.953,71.182,NA,22.24,NA,448.122,0.551,NA,0,1,NA,NA,50,0,10,0,0,40,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,NA,NA,NA,0,"mainland",1,0,"Afrotropical",1,5.200968208,0.812913356642856
"crocidurSelina","","","","Crocidura selina","Crocidura","selina","","mammal","Eulipotyphla","Soricidae",14.49,0.341,94.431,NA,443.475,NA,133.39,NA,167.579,25.528,NA,3.74,2.929,57.139,NA,21.803,NA,438.143,0.816,NA,0,1,NA,NA,50,0,10,0,0,40,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,1800,NA,NA,NA,"mainland",NA,NA,"Afrotropical",2,9.359378692,1.16106838547117
"crocidurWimmeri","","","","Crocidura wimmeri","Crocidura","wimmeri","","mammal","Eulipotyphla","Soricidae",23.5,0.528,99.768,NA,486.032,NA,153.063,NA,188.918,28.745,NA,2.857,3.034,69.845,NA,24.202,NA,524.704,1.035,NA,0,1,NA,NA,50,0,10,0,0,40,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,NA,NA,NA,NA,"mainland",NA,NA,"Afrotropical",1,13.33999406,1.37106786227174
"crocidurFischeri","","","","Crocidura fischeri","Crocidura","fischeri","","mammal","Eulipotyphla","Soricidae",10.35,0.408,86.739,NA,314.549,NA,129.24,NA,166.059,26.305,NA,3.364,3.088,57.457,NA,22.807,NA,476.231,0.692,NA,0,1,NA,NA,50,0,10,0,0,40,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,800,NA,NA,NA,"mainland",NA,NA,"Afrotropical",1,7.313912871,1.01494034979294
"crocidurCaligine","","","","Crocidura caliginea","Crocidura","caliginea","","mammal","Eulipotyphla","Soricidae",8.157,0.28,79.902,NA,556.206,NA,152.003,NA,177.975,26.838,NA,3.411,3.127,62.697,NA,22.905,NA,444.151,0.616,NA,0,1,NA,NA,50,0,10,0,0,40,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,NA,NA,NA,NA,"mainland",NA,NA,"Afrotropical",1,6.142719381,0.911530462307163
"crocidurTelfordi","","","","Crocidura telfordi","Crocidura","telfordi","","mammal","Eulipotyphla","Soricidae",13.6,0.349,91.457,NA,393.198,NA,133.733,NA,167.131,25.353,NA,3.375,2.921,59.652,NA,21.771,NA,442.264,0.791,NA,0,1,NA,NA,50,0,10,0,0,40,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,1150,NA,NA,NA,"mainland",NA,NA,"Afrotropical",1,8.934508492,1.13353890837022
"crocidurMacarthu","","","","Crocidura macarthuri","Crocidura","macarthuri","","mammal","Eulipotyphla","Soricidae",8.157,0.278,80.141,NA,518.695,NA,151.882,NA,177.733,26.53,NA,3.369,3.1,63.882,NA,23.386,NA,455.74,0.616,NA,0,1,NA,NA,50,0,10,0,0,40,0,0,0,0,NA,NA,NA,NA,NA,"graze",1,0,0,1,0,NA,NA,NA,NA,"mainland",NA,NA,"Afrotropical",1,6.142719381,0.911530462307163
